探测器编号 时间 桩号 车速 车牌
D202150120008 2021-04-25T19:23 K56+400 4077 蓝渝AQS349
D202150120008 2021-04-25T19:23 K56+400 3599 蓝渝FNB377
D202150120008 2021-04-25T19:23 K56+400 4157 蓝渝FNB377
D202150120008 2021-04-25T19:23 K56+400 4048 蓝渝F9F117
D202150120008 2021-04-25T19:23 K56+400 4717 蓝渝AA32Y7
D202150120008 2021-04-25T19:23 K56+400 4326 蓝渝F82X71
D202150120008 2021-04-25T19:23 K56+400 4534 蓝渝A096T8
D202150120008 2021-04-25T19:22 K56+400 4441 蓝渝F07V76
D202150120008 2021-04-25T19:22 K56+400 4498 蓝渝FQM926
D202150120008 2021-04-25T19:22 K56+400 4941 蓝渝FEN813
D202150120008 2021-04-25T19:22 K56+400 4951 蓝渝FF6595
D202150120008 2021-04-25T19:22 K56+400 4195 蓝渝F33T66
D202150120008 2021-04-25T19:22 K56+400 4662 NO
D202150120008 2021-04-25T19:22 K56+400 3567 蓝渝F98W32
D202150120008 2021-04-25T19:22 K56+400 4230 NO
D202150120008 2021-04-25T19:22 K56+400 4865 蓝渝F1B017
D202150120008 2021-04-25T19:22 K56+400 3913 蓝渝F77S78
D202150120008 2021-04-25T19:22 K56+400 5362 蓝渝F75Z58
D202150120008 2021-04-25T19:22 K56+400 4939 蓝渝F75Z58
D202150120008 2021-04-25T19:22 K56+400 4570 蓝渝F3G683
D202150120008 2021-04-25T19:22 K56+400 4706 蓝渝AE117S
D202150120008 2021-04-25T19:22 K56+400 3923 蓝渝F73Y09
D202150120008 2021-04-25T19:22 K56+400 5199 蓝渝F78B99
D202150120008 2021-04-25T19:21 K56+400 3677 NO
D202150120008 2021-04-25T19:21 K56+400 4202 蓝渝A0YM15
D202150120008 2021-04-25T19:21 K56+400 4074 蓝渝F2Q939
D202150120008 2021-04-25T19:21 K56+400 4618 NO
D202150120008 2021-04-25T19:21 K56+400 4015 蓝渝A9MW07
D202150120008 2021-04-25T19:21 K56+400 5635 蓝渝AS776M
D202150120008 2021-04-25T19:21 K56+400 3494 蓝渝A8ZV37
D202150120008 2021-04-25T19:21 K56+400 3164 蓝渝FGS076
D202150120008 2021-04-25T19:20 K56+400 5073 蓝渝F67A71
D202150120008 2021-04-25T19:20 K56+400 4917 蓝渝AP276Q
D202150120008 2021-04-25T19:20 K56+400 4441 蓝渝A8GV37
D202150120008 2021-04-25T19:20 K56+400 3967 蓝渝A0QM73
D202150120008 2021-04-25T19:20 K56+400 4520 蓝渝A186KJ
D202150120008 2021-04-25T19:20 K56+400 4201 蓝渝A9TZ39
D202150120008 2021-04-25T19:20 K56+400 4063 蓝渝AW727K
D202150120008 2021-04-25T19:20 K56+400 3316 NO
D202150120008 2021-04-25T19:20 K56+400 4821 蓝渝A8GV37
D202150120008 2021-04-25T19:20 K56+400 4306 蓝渝AC2V27
D202150120008 2021-04-25T19:20 K56+400 3982 蓝渝AC316Q
D202150120008 2021-04-25T19:20 K56+400 4756 蓝渝DCG575
D202150120008 2021-04-25T19:20 K56+400 4669 蓝渝F6B533
D202150120008 2021-04-25T19:20 K56+400 4206 蓝渝AD8273
D202150120008 2021-04-25T19:20 K56+400 3922 蓝渝DAU113
D202150120008 2021-04-25T19:20 K56+400 4460 蓝渝DD0880
D202150120008 2021-04-25T19:19 K56+400 4375 蓝渝AF0609
D202150120008 2021-04-25T19:19 K56+400 3664 NO
D202150120008 2021-04-25T19:19 K56+400 4607 蓝渝F702P7
D202150120008 2021-04-25T19:19 K56+400 4030 NO
D202150120008 2021-04-25T19:19 K56+400 4737 蓝渝FMT879
D202150120008 2021-04-25T19:19 K56+400 4011 蓝渝A45T60
D202150120008 2021-04-25T19:19 K56+400 3338 蓝渝F53V39
D202150120008 2021-04-25T19:19 K56+400 5148 蓝渝FAS879
D202150120008 2021-04-25T19:19 K56+400 3587 黄渝A05532D
D202150120008 2021-04-25T19:19 K56+400 3992 蓝渝F92F98
D202150120008 2021-04-25T19:18 K56+400 4630 蓝渝A3729B
D202150120008 2021-04-25T19:18 K56+400 4358 蓝渝FMF989
D202150120008 2021-04-25T19:18 K56+400 3498 NO
D202150120008 2021-04-25T19:18 K56+400 4143 蓝渝F12E73
D202150120008 2021-04-25T19:18 K56+400 4051 蓝渝F12E73
D202150120008 2021-04-25T19:18 K56+400 4420 蓝渝FRH826
D202150120008 2021-04-25T19:18 K56+400 4132 黄渝D8093学
D202150120008 2021-04-25T19:18 K56+400 4223 蓝渝F05C00
D202150120008 2021-04-25T19:18 K56+400 3975 蓝渝FNL907
D202150120008 2021-04-25T19:18 K56+400 3814 NO
D202150120008 2021-04-25T19:18 K56+400 4557 蓝渝AW9C98
D202150120008 2021-04-25T19:18 K56+400 3085 NO
D202150120008 2021-04-25T19:18 K56+400 4842 蓝渝F07776
D202150120008 2021-04-25T19:18 K56+400 4123 蓝渝F3W505
D202150120008 2021-04-25T19:18 K56+400 4936 NO
D202150120008 2021-04-25T19:18 K56+400 3314 NO
D202150120008 2021-04-25T19:18 K56+400 4946 蓝渝A9TR86
D202150120008 2021-04-25T19:18 K56+400 3251 NO
D202150120008 2021-04-25T19:18 K56+400 3991 蓝渝A2QR00
D202150120008 2021-04-25T19:18 K56+400 3935 绿渝AD20148
D202150120008 2021-04-25T19:18 K56+400 4877 蓝渝AN698X
D202150120008 2021-04-25T19:18 K56+400 4013 蓝渝F20C78
D202150120008 2021-04-25T19:18 K56+400 4929 蓝渝A681NY
D202150120008 2021-04-25T19:17 K56+400 4760 蓝渝A6TX00
D202150120008 2021-04-25T19:17 K56+400 3284 蓝渝F93Y52
D202150120008 2021-04-25T19:17 K56+400 4284 蓝渝A09NB1
D202150120008 2021-04-25T19:17 K56+400 3903 蓝渝A232QM
D202150120008 2021-04-25T19:17 K56+400 5255 蓝渝AE2N28
D202150120008 2021-04-25T19:17 K56+400 5258 蓝渝F9D173
D202150120008 2021-04-25T19:17 K56+400 4011 蓝渝A393DR
D202150120008 2021-04-25T19:17 K56+400 4324 蓝渝AT38R1
D202150120008 2021-04-25T19:17 K56+400 3848 NO
D202150120008 2021-04-25T19:17 K56+400 5855 蓝渝AE139L
D202150120008 2021-04-25T19:17 K56+400 4649 蓝渝AM837Z
D202150120008 2021-04-25T19:17 K56+400 6047 蓝渝A6TX00
D202150120008 2021-04-25T19:17 K56+400 4549 蓝渝F331P9
D202150120008 2021-04-25T19:17 K56+400 3005 NO
D202150120008 2021-04-25T19:17 K56+400 4063 蓝渝FRZ992
D202150120008 2021-04-25T19:17 K56+400 4289 蓝渝FFF226
D202150120008 2021-04-25T19:16 K56+400 3915 蓝渝AU11J7
D202150120008 2021-04-25T19:16 K56+400 4052 NO
D202150120008 2021-04-25T19:16 K56+400 3737 蓝渝F81A50
D202150120008 2021-04-25T19:16 K56+400 4798 蓝渝AF091P
D202150120008 2021-04-25T19:16 K56+400 4994 蓝渝F85A58
D202150120008 2021-04-25T19:16 K56+400 3061 NO
D202150120008 2021-04-25T19:16 K56+400 3192 NO
D202150120008 2021-04-25T19:16 K56+400 4721 蓝渝A8AP93
D202150120008 2021-04-25T19:16 K56+400 3917 NO
D202150120008 2021-04-25T19:16 K56+400 4475 蓝渝DH3517
D202150120008 2021-04-25T19:16 K56+400 3712 蓝渝FCH230
D202150120008 2021-04-25T19:16 K56+400 3693 蓝渝A69VK7
D202150120008 2021-04-25T19:16 K56+400 4172 蓝渝F686H2
D202150120008 2021-04-25T19:16 K56+400 3862 蓝渝F3X992
D202150120008 2021-04-25T19:16 K56+400 4331 蓝渝DE8994
D202150120008 2021-04-25T19:16 K56+400 4269 蓝渝FLG009
D202150120008 2021-04-25T19:16 K56+400 4495 蓝渝FJD218
D202150120008 2021-04-25T19:15 K56+400 4263 NO
D202150120008 2021-04-25T19:15 K56+400 3991 NO
D202150120008 2021-04-25T19:15 K56+400 3891 蓝渝DAX690
D202150120008 2021-04-25T19:15 K56+400 3710 NO
D202150120008 2021-04-25T19:15 K56+400 4373 蓝渝FKV598
D202150120008 2021-04-25T19:15 K56+400 5055 蓝渝A633NS
D202150120008 2021-04-25T19:15 K56+400 4624 蓝渝A8DU79
D202150120008 2021-04-25T19:14 K56+400 4088 NO
D202150120008 2021-04-25T19:14 K56+400 4226 NO
D202150120008 2021-04-25T19:14 K56+400 3771 NO
D202150120008 2021-04-25T19:14 K56+400 3666 NO
D202150120008 2021-04-25T19:14 K56+400 3856 蓝渝F727C6
D202150120008 2021-04-25T19:14 K56+400 3721 蓝渝A70T35
D202150120008 2021-04-25T19:14 K56+400 3305 NO
D202150120008 2021-04-25T19:14 K56+400 5030 蓝渝FHK661
D202150120008 2021-04-25T19:14 K56+400 3989 蓝渝FDN799
D202150120008 2021-04-25T19:14 K56+400 4726 NO
D202150120008 2021-04-25T19:14 K56+400 4408 蓝渝F8L883
D202150120008 2021-04-25T19:14 K56+400 4280 蓝渝D33Y97
D202150120008 2021-04-25T19:14 K56+400 4990 蓝渝F13106
D202150120008 2021-04-25T19:14 K56+400 4423 绿渝AD48487
D202150120008 2021-04-25T19:14 K56+400 4508 蓝渝F7A030
D202150120008 2021-04-25T19:14 K56+400 3743 NO
D202150120008 2021-04-25T19:14 K56+400 3679 蓝川FB199G
D202150120008 2021-04-25T19:14 K56+400 3826 蓝渝A1AZ80
D202150120008 2021-04-25T19:14 K56+400 4313 蓝渝AA78S2
D202150120008 2021-04-25T19:14 K56+400 4343 蓝渝F83A18
D202150120008 2021-04-25T19:13 K56+400 4366 NO
D202150120008 2021-04-25T19:13 K56+400 3999 NO
D202150120008 2021-04-25T19:13 K56+400 3381 NO
D202150120008 2021-04-25T19:13 K56+400 4106 蓝川FK7K99
D202150120008 2021-04-25T19:13 K56+400 4840 蓝渝A317UM
D202150120008 2021-04-25T19:13 K56+400 4081 蓝渝A2WM05
D202150120008 2021-04-25T19:13 K56+400 3551 蓝渝D58M88
D202150120008 2021-04-25T19:12 K56+400 4472 蓝渝FKJ210
D202150120008 2021-04-25T19:12 K56+400 4054 蓝渝AA6P02
D202150120008 2021-04-25T19:12 K56+400 4553 NO
D202150120008 2021-04-25T19:12 K56+400 3676 蓝渝F0E155
D202150120008 2021-04-25T19:12 K56+400 4549 蓝渝DKU695
D202150120008 2021-04-25T19:12 K56+400 4164 蓝渝F2X167
D202150120008 2021-04-25T19:12 K56+400 4460 蓝渝F28R20
D202150120008 2021-04-25T19:12 K56+400 4292 蓝渝FPQ831
D202150120008 2021-04-25T19:12 K56+400 4308 蓝渝A78XR3
D202150120008 2021-04-25T19:12 K56+400 4812 蓝渝F283N5
D202150120008 2021-04-25T19:12 K56+400 4324 蓝渝F32J83
D202150120008 2021-04-25T19:12 K56+400 4507 蓝渝AZ0J51
D202150120008 2021-04-25T19:12 K56+400 4496 蓝渝FAS553
D202150120008 2021-04-25T19:12 K56+400 4946 蓝渝A0AU32
D202150120008 2021-04-25T19:11 K56+400 4364 蓝渝AL7X58
D202150120008 2021-04-25T19:11 K56+400 4093 NO
D202150120008 2021-04-25T19:11 K56+400 4273 蓝渝AN37H6
D202150120008 2021-04-25T19:11 K56+400 3994 NO
D202150120008 2021-04-25T19:11 K56+400 4390 NO
D202150120008 2021-04-25T19:11 K56+400 4379 蓝渝F133N1
D202150120008 2021-04-25T19:11 K56+400 3321 蓝赣F9T219
D202150120008 2021-04-25T19:11 K56+400 4603 蓝渝F966N5
D202150120008 2021-04-25T19:11 K56+400 5010 蓝渝FNB589
D202150120008 2021-04-25T19:11 K56+400 4648 蓝渝AT5F00
D202150120008 2021-04-25T19:11 K56+400 4548 蓝渝A45T12
D202150120008 2021-04-25T19:10 K56+400 3639 蓝浙A3GN26
D202150120008 2021-04-25T19:10 K56+400 4267 蓝蒙BNG330
D202150120008 2021-04-25T19:10 K56+400 5068 NO
D202150120008 2021-04-25T19:10 K56+400 3697 蓝渝DGH608
D202150120008 2021-04-25T19:10 K56+400 4682 NO
D202150120008 2021-04-25T19:10 K56+400 4358 蓝渝F83AD0
D202150120008 2021-04-25T19:10 K56+400 3902 蓝鄂EC89H5
D202150120008 2021-04-25T19:10 K56+400 4470 蓝渝AR9D80
D202150120008 2021-04-25T19:10 K56+400 4451 蓝渝DME600
D202150120008 2021-04-25T19:10 K56+400 4264 蓝渝F17A12
D202150120008 2021-04-25T19:10 K56+400 5898 蓝渝DKT277
D202150120008 2021-04-25T19:10 K56+400 3817 蓝渝FQR298
D202150120008 2021-04-25T19:10 K56+400 4364 蓝渝FKC237
D202150120008 2021-04-25T19:10 K56+400 3614 黄渝AL7567
D202150120008 2021-04-25T19:10 K56+400 4941 蓝川AN73U8
D202150120008 2021-04-25T19:10 K56+400 4785 蓝渝FDS288
D202150120008 2021-04-25T19:09 K56+400 3085 NO
D202150120008 2021-04-25T19:09 K56+400 4404 蓝渝AV998F
D202150120008 2021-04-25T19:09 K56+400 3952 蓝吉FFZ023
D202150120008 2021-04-25T19:09 K56+400 6036 蓝渝A3RP81
D202150120008 2021-04-25T19:09 K56+400 3629 蓝渝D951V8
D202150120008 2021-04-25T19:09 K56+400 3798 NO
D202150120008 2021-04-25T19:09 K56+400 2913 NO
D202150120008 2021-04-25T19:09 K56+400 2939 NO
D202150120008 2021-04-25T19:09 K56+400 3384 NO
D202150120008 2021-04-25T19:09 K56+400 4390 蓝渝AF866E
D202150120008 2021-04-25T19:09 K56+400 4903 蓝津K88551
D202150120008 2021-04-25T19:09 K56+400 4228 蓝渝F07B25
D202150120008 2021-04-25T19:09 K56+400 4764 蓝渝AP237F
D202150120008 2021-04-25T19:09 K56+400 3979 NO
D202150120008 2021-04-25T19:09 K56+400 5109 蓝渝F181K6
D202150120008 2021-04-25T19:08 K56+400 3742 黄渝A17809D
D202150120008 2021-04-25T19:08 K56+400 4105 蓝皖F9G570
D202150120008 2021-04-25T19:08 K56+400 4696 蓝渝F79S50
D202150120008 2021-04-25T19:08 K56+400 4863 NO
D202150120008 2021-04-25T19:08 K56+400 3624 NO
D202150120008 2021-04-25T19:08 K56+400 4764 蓝渝F077B6
D202150120008 2021-04-25T19:08 K56+400 4229 蓝渝F83A97
D202150120008 2021-04-25T19:08 K56+400 4376 蓝渝F077B6
D202150120008 2021-04-25T19:08 K56+400 4451 蓝渝A0LZ97
D202150120008 2021-04-25T19:08 K56+400 4775 蓝渝D77Q52
D202150120008 2021-04-25T19:08 K56+400 4103 蓝渝AY2P03
D202150120008 2021-04-25T19:07 K56+400 3827 NO
D202150120008 2021-04-25T19:07 K56+400 3423 NO
D202150120008 2021-04-25T19:07 K56+400 4662 蓝渝A7P1U9
D202150120008 2021-04-25T19:07 K56+400 3912 蓝渝AN9H11
D202150120008 2021-04-25T19:07 K56+400 4373 NO
D202150120008 2021-04-25T19:07 K56+400 4419 蓝鲁FQA922
D202150120008 2021-04-25T19:07 K56+400 4241 NO
D202150120008 2021-04-25T19:07 K56+400 5172 蓝渝F6B533
D202150120008 2021-04-25T19:07 K56+400 4220 NO
D202150120008 2021-04-25T19:07 K56+400 5207 蓝粤SH98J1
D202150120008 2021-04-25T19:07 K56+400 5289 蓝粤S9GY69
D202150120008 2021-04-25T19:07 K56+400 4172 蓝渝F19855
D202150120008 2021-04-25T19:07 K56+400 4248 蓝渝F79Y67
D202150120008 2021-04-25T19:07 K56+400 3572 蓝渝A1961S
D202150120008 2021-04-25T19:07 K56+400 4343 蓝渝D72968
D202150120008 2021-04-25T19:07 K56+400 3870 蓝渝A7UB87
D202150120008 2021-04-25T19:07 K56+400 4454 蓝渝A7UB87
D202150120008 2021-04-25T19:06 K56+400 3467 NO
D202150120008 2021-04-25T19:06 K56+400 4169 蓝渝AZ7T17
D202150120008 2021-04-25T19:06 K56+400 4757 蓝渝AP276Q
D202150120008 2021-04-25T19:06 K56+400 4181 蓝渝F82A16
D202150120008 2021-04-25T19:06 K56+400 4913 蓝渝F8C397
D202150120008 2021-04-25T19:06 K56+400 4429 蓝渝F85A90
D202150120008 2021-04-25T19:05 K56+400 4172 蓝赣FJE588
D202150120008 2021-04-25T19:05 K56+400 4480 蓝渝A259M5
D202150120008 2021-04-25T19:05 K56+400 4323 蓝渝A751HL
D202150120008 2021-04-25T19:05 K56+400 4204 NO
D202150120008 2021-04-25T19:04 K56+400 4368 蓝渝F16V63
D202150120008 2021-04-25T19:04 K56+400 4166 NO
D202150120008 2021-04-25T19:04 K56+400 4833 蓝渝AY33J7
D202150120008 2021-04-25T19:04 K56+400 5086 蓝渝AY33J7
D202150120008 2021-04-25T19:04 K56+400 4338 NO
D202150120008 2021-04-25T19:04 K56+400 4659 蓝渝AK883B
D202150120008 2021-04-25T19:04 K56+400 3418 蓝渝F5Y157
D202150120008 2021-04-25T19:04 K56+400 4877 蓝渝FD8363
D202150120008 2021-04-25T19:04 K56+400 3956 蓝渝A25QM3
D202150120008 2021-04-25T19:04 K56+400 4474 蓝渝D263X3
D202150120008 2021-04-25T19:04 K56+400 4558 NO
D202150120008 2021-04-25T19:04 K56+400 3969 NO
D202150120008 2021-04-25T19:04 K56+400 3718 蓝渝DBA994
D202150120008 2021-04-25T19:04 K56+400 4626 NO
D202150120008 2021-04-25T19:04 K56+400 4377 蓝渝DLE603
D202150120008 2021-04-25T19:03 K56+400 4588 蓝渝F225P3
D202150120008 2021-04-25T19:03 K56+400 4450 蓝渝A9U33S
D202150120008 2021-04-25T19:03 K56+400 5333 蓝渝AY018E
D202150120008 2021-04-25T19:03 K56+400 5194 蓝渝F09A66
D202150120008 2021-04-25T19:03 K56+400 4177 蓝渝F2G160
D202150120008 2021-04-25T19:03 K56+400 4656 蓝渝AQ2W61
D202150120008 2021-04-25T19:03 K56+400 4586 NO
D202150120008 2021-04-25T19:03 K56+400 4889 蓝渝A057HR
D202150120008 2021-04-25T19:03 K56+400 4663 蓝渝AA0Q53
D202150120008 2021-04-25T19:03 K56+400 3350 NO
D202150120008 2021-04-25T19:03 K56+400 4084 蓝吉F3L830
D202150120008 2021-04-25T19:03 K56+400 4576 蓝渝A38686
D202150120008 2021-04-25T19:03 K56+400 4958 蓝渝F06839
D202150120008 2021-04-25T19:03 K56+400 4169 黄渝A77G82
D202150120008 2021-04-25T19:03 K56+400 4755 蓝粤D64S03
D202150120008 2021-04-25T19:02 K56+400 4506 NO
D202150120008 2021-04-25T19:02 K56+400 4016 蓝渝F1G635
D202150120008 2021-04-25T19:02 K56+400 4737 NO
D202150120008 2021-04-25T19:02 K56+400 4299 蓝渝F95U76
D202150120008 2021-04-25T19:02 K56+400 4271 蓝渝FPJ088
D202150120008 2021-04-25T19:02 K56+400 4341 NO
D202150120008 2021-04-25T19:02 K56+400 4387 蓝渝AE707E
D202150120008 2021-04-25T19:02 K56+400 4319 蓝渝FE9771
D202150120008 2021-04-25T19:02 K56+400 3907 蓝渝DNC069
D202150120008 2021-04-25T19:01 K56+400 4425 蓝渝F265G2
D202150120008 2021-04-25T19:01 K56+400 2958 NO
D202150120008 2021-04-25T19:01 K56+400 4267 蓝渝FRM655
D202150120008 2021-04-25T19:01 K56+400 4244 蓝渝D67523
D202150120008 2021-04-25T19:01 K56+400 4264 蓝渝F9B803
D202150120008 2021-04-25T19:01 K56+400 3899 NO
D202150120008 2021-04-25T19:01 K56+400 4726 蓝渝AX0L68
D202150120008 2021-04-25T19:01 K56+400 3906 NO
D202150120008 2021-04-25T19:01 K56+400 4098 NO
D202150120008 2021-04-25T19:01 K56+400 4138 蓝鄂A5863K
D202150120008 2021-04-25T19:01 K56+400 3707 蓝渝AN830Y
D202150120008 2021-04-25T19:01 K56+400 3896 NO
D202150120008 2021-04-25T19:01 K56+400 4676 蓝渝FGK769
D202150120008 2021-04-25T19:01 K56+400 5286 蓝渝A5YB25
D202150120008 2021-04-25T19:01 K56+400 3434 蓝渝ADU171
D202150120008 2021-04-25T19:01 K56+400 4893 蓝渝F2D598
D202150120008 2021-04-25T19:01 K56+400 4570 蓝渝AV28R7
D202150120008 2021-04-25T19:01 K56+400 3341 NO
D202150120008 2021-04-25T19:01 K56+400 4118 蓝渝F0G539
D202150120008 2021-04-25T19:01 K56+400 4085 蓝渝F5C381
D202150120008 2021-04-25T19:01 K56+400 4048 NO
D202150120008 2021-04-25T19:01 K56+400 4586 蓝渝A951HS
D202150120008 2021-04-25T19:00 K56+400 4419 NO
D202150120008 2021-04-25T19:00 K56+400 4214 NO
D202150120008 2021-04-25T19:00 K56+400 4641 NO
D202150120008 2021-04-25T19:00 K56+400 4522 NO
D202150120008 2021-04-25T19:00 K56+400 4297 蓝渝DC1712
D202150120008 2021-04-25T19:00 K56+400 4237 NO
D202150120008 2021-04-25T19:00 K56+400 4693 NO
D202150120008 2021-04-25T19:00 K56+400 4332 蓝渝FBA880
D202150120008 2021-04-25T19:00 K56+400 4111 蓝渝D193Z5
D202150120008 2021-04-25T19:00 K56+400 4445 黄渝AL3255
D202150120008 2021-04-25T19:00 K56+400 5705 蓝渝DN2331
D202150120008 2021-04-25T19:00 K56+400 4749 NO
D202150120008 2021-04-25T19:00 K56+400 4882 蓝渝AM17H8
D202150120008 2021-04-25T19:00 K56+400 5135 蓝渝FD7702
D202150120008 2021-04-25T19:00 K56+400 4798 蓝渝A00Y53
D202150120008 2021-04-25T19:00 K56+400 5133 蓝渝F80W58
D202150120008 2021-04-25T18:59 K56+400 4216 NO
D202150120008 2021-04-25T18:59 K56+400 4211 NO
D202150120008 2021-04-25T18:59 K56+400 3354 蓝渝FDV988
D202150120008 2021-04-25T18:59 K56+400 3644 蓝渝D83S51
D202150120008 2021-04-25T18:59 K56+400 4021 蓝渝F08018
D202150120008 2021-04-25T18:59 K56+400 4157 NO
D202150120008 2021-04-25T18:59 K56+400 4121 NO
D202150120008 2021-04-25T18:59 K56+400 4917 NO
D202150120008 2021-04-25T18:59 K56+400 4700 蓝渝FAG395
D202150120008 2021-04-25T18:59 K56+400 4190 蓝渝F281H0
D202150120008 2021-04-25T18:59 K56+400 3634 蓝渝FRM699
D202150120008 2021-04-25T18:59 K56+400 4291 NO
D202150120008 2021-04-25T18:59 K56+400 4152 蓝渝DLT068
D202150120008 2021-04-25T18:59 K56+400 3617 蓝渝F9D225
D202150120008 2021-04-25T18:59 K56+400 3554 蓝渝F60F16
D202150120008 2021-04-25T18:59 K56+400 5993 蓝渝FV5777
D202150120008 2021-04-25T18:59 K56+400 4903 蓝渝AU56T8
D202150120008 2021-04-25T18:59 K56+400 4582 蓝渝DLL613
D202150120008 2021-04-25T18:59 K56+400 4355 蓝渝AF3W87
D202150120008 2021-04-25T18:59 K56+400 3000 蓝渝F32E60
D202150120008 2021-04-25T18:59 K56+400 4125 NO
D202150120008 2021-04-25T18:58 K56+400 3492 NO
D202150120008 2021-04-25T18:58 K56+400 4133 蓝渝DQ6703
D202150120008 2021-04-25T18:58 K56+400 4060 NO
D202150120008 2021-04-25T18:58 K56+400 4259 蓝渝AP3D23
D202150120008 2021-04-25T18:58 K56+400 3193 NO
D202150120008 2021-04-25T18:58 K56+400 4411 NO
D202150120008 2021-04-25T18:58 K56+400 3246 NO
D202150120008 2021-04-25T18:58 K56+400 3259 NO
D202150120008 2021-04-25T18:58 K56+400 5109 NO
D202150120008 2021-04-25T18:58 K56+400 3022 蓝渝F15K16
D202150120008 2021-04-25T18:58 K56+400 4204 蓝渝F1L381
D202150120008 2021-04-25T18:58 K56+400 4052 NO
D202150120008 2021-04-25T18:58 K56+400 4036 蓝渝FAG707
D202150120008 2021-04-25T18:58 K56+400 4580 蓝渝A597UE
D202150120008 2021-04-25T18:58 K56+400 5100 蓝渝F36T39
D202150120008 2021-04-25T18:58 K56+400 4423 蓝渝DDR080
D202150120008 2021-04-25T18:58 K56+400 4842 蓝渝F2W881
D202150120008 2021-04-25T18:58 K56+400 5183 蓝川A464F3
D202150120008 2021-04-25T18:58 K56+400 3649 蓝渝FMY550
D202150120008 2021-04-25T18:58 K56+400 4231 蓝渝F0L683
D202150120008 2021-04-25T18:58 K56+400 4584 蓝渝A3DQ77
D202150120008 2021-04-25T18:58 K56+400 3435 NO
D202150120008 2021-04-25T18:57 K56+400 4624 蓝渝AH132U
D202150120008 2021-04-25T18:57 K56+400 3880 蓝渝F15K99
D202150120008 2021-04-25T18:57 K56+400 4385 NO
D202150120008 2021-04-25T18:57 K56+400 4055 NO
D202150120008 2021-04-25T18:57 K56+400 3927 蓝渝AW811W
D202150120008 2021-04-25T18:57 K56+400 3802 蓝渝A597MJ
D202150120008 2021-04-25T18:57 K56+400 3941 NO
D202150120008 2021-04-25T18:57 K56+400 4645 蓝渝F3G366
D202150120008 2021-04-25T18:57 K56+400 4734 蓝渝FEB776
D202150120008 2021-04-25T18:57 K56+400 4700 蓝渝AB51G2
D202150120008 2021-04-25T18:57 K56+400 3986 蓝渝CCH317
D202150120008 2021-04-25T18:57 K56+400 4452 蓝渝A3983K
D202150120008 2021-04-25T18:57 K56+400 4559 绿渝AD58857
D202150120008 2021-04-25T18:57 K56+400 5107 蓝渝AK275D
D202150120008 2021-04-25T18:56 K56+400 5883 蓝渝FAN170
D202150120008 2021-04-25T18:56 K56+400 4620 蓝渝F386L2
D202150120008 2021-04-25T18:56 K56+400 4165 绿渝AD66599
D202150120008 2021-04-25T18:56 K56+400 5007 蓝渝D97N09
D202150120008 2021-04-25T18:56 K56+400 3767 蓝渝FJE900
D202150120008 2021-04-25T18:56 K56+400 4870 NO
D202150120008 2021-04-25T18:56 K56+400 4929 蓝渝AV51W8
D202150120008 2021-04-25T18:56 K56+400 4653 蓝渝FQF799
D202150120008 2021-04-25T18:56 K56+400 4587 蓝渝A10WA1
D202150120008 2021-04-25T18:56 K56+400 3742 蓝渝AV10U2
D202150120008 2021-04-25T18:56 K56+400 4998 蓝渝DGX138
D202150120008 2021-04-25T18:55 K56+400 4506 蓝渝F879L6
D202150120008 2021-04-25T18:55 K56+400 4498 蓝渝DNH920
D202150120008 2021-04-25T18:55 K56+400 4120 NO
D202150120008 2021-04-25T18:55 K56+400 4518 绿渝AD02551
D202150120008 2021-04-25T18:55 K56+400 4088 蓝渝F25F80
D202150120008 2021-04-25T18:55 K56+400 3956 NO
D202150120008 2021-04-25T18:55 K56+400 4518 蓝渝F66132
